,Unnamed: 0,statnNo,statnNm,km,express,location,people,time,transfer,sameTrans,diffTrans,trainTrans,airTrans,platform,transport,store,public_med_facility,multi_facility
228,21,T-22,바라키나카야마,28.9,0,1,-1.1564772071086549,1.2233297988550529,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,-1.0674899923282328,-0.4909736573928098,-0.5274156097798002,-0.8909162578074644
229,22,T-23,니시후나바시,30.8,1,1,0.9802984502056427,0.4417579829198803,0.6185024427031625,-0.4588314677411235,0.965844050418974,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,0.6862435664967209,0.20932985392716685,0.6200697033897651,0.97190864488087
230,0,HK01,오사카우메다,-2.4,1,1,5.037043592317828,-1.4255728899344744,4.764865560973836,1.758853959674307,4.913538149119954,5.196152422706631,5.196152422706631,2.4494897427831783,0.552344770738994,1.654220862677003,-0.050499898242807637,1.2008687825690105
231,1,HK03,쥬소,0.0,1,1,0.26684151030562264,0.0,0.86000012563918,3.9000674757995504,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,1.0004354185788173,0.23229953191691471,-0.14410425390828122
232,2,HK61,미나미카타,1.9,1,1,-0.11617902339505708,0.0,0.20918921975007082,-0.38235955645093633,0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,1.0004354185788173,-0.6160987585622524,0.12489035338717712
233,3,HK62,소젠지,3.2,0,1,-0.46211298099605,-0.47519096331149147,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,-1.0615032897308456,-0.33329932840253,-0.6820934684991978
234,4,HK63,아와지,4.2,1,1,-0.04632019324754871,-0.47519096331149147,0.86000012563918,1.758853959674307,0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,0.8998530425637118,1.6462966827155265,0.39388496068263545
235,5,HK64,카미신죠,6.3,1,1,0.023082314375243135,0.0,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,0.09519403444286768,-0.33329932840253,-0.6820934684991978
236,6,HK65,아이카와,7.2,0,1,-0.3309963088941747,-0.9503819266229829,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,-0.8100473496930819,-0.6160987585622524,-0.6820934684991978
237,7,HK66,쇼자쿠,9.4,0,1,-0.3458613608356972,0.0,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,-1.2123768537535038,-0.8988981887219747,-0.41309886120373956
238,8,HK67,셋쓰시,10.9,0,1,-0.3946740430250686,-0.47519096331149147,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,0.552344770738994,-1.3129592297686095,-0.6160987585622524,-0.6820934684991978
239,9,HK68,미나미이바라키,12.9,1,1,-0.05290229996770192,0.0,0.20918921975007082,-0.38235955645093633,0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,0.552344770738994,0.09519403444286768,0.23229953191691471,0.39388496068263545
240,10,HK69,이바라키시,14.8,1,1,0.14280475131450032,0.0,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,1.8411492357966466,0.849561854556159,1.3634972525558042,1.2008687825690105
241,11,HK70,소지지,16.2,0,1,-0.37546701312109215,2.3759548165574573,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,0.5478147265108425,0.5150989620766371,-0.6820934684991978
242,12,HK71,돈다,17.3,0,1,-0.33311198605422393,-0.47519096331149147,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,0.552344770738994,-0.30713546961755434,-0.050499898242807637,-0.41309886120373956
243,13,HK72,타카쓰키시,20.6,1,1,0.160131179298433,0.0,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,1.8411492357966466,-1.3129592297686095,-1.181697618881697,-0.6820934684991978
244,14,HK73,칸마키,24.9,0,1,-0.42266182454101414,3.3263367431804403,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,2.4494897427831783,-0.7364596943186585,-1.2626680417610567,-1.181697618881697,-0.6820934684991978
245,15,HK74,미나세,25.7,0,1,-0.4164115887479275,-0.47519096331149147,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,0.552344770738994,1.0004354185788173,1.3634972525558042,-0.41309886120373956
246,16,HK75,오야마자키,27.7,0,1,-0.4647956043231713,-0.47519096331149147,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,-1.011212101723293,-0.6160987585622524,-0.6820934684991978
247,17,HK76,니시야마텐노잔,30.2,0,1,-0.3787165826152854,0.0,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,-1.2626680417610567,-0.8988981887219747,-0.6820934684991978
248,18,HK77,나가오카텐진,31.7,1,1,-0.25373952266414124,-0.47519096331149147,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,-0.8100473496930819,-0.8988981887219747,-0.6820934684991978
249,19,HK78,니시무코,33.6,0,1,-0.41267804081842885,2.3759548165574573,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,-1.011212101723293,-0.6160987585622524,-0.6820934684991978
250,20,HK79,히가시무코,35.0,0,1,-0.38639109780369935,0.0,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,0.552344770738994,-0.10597071758734333,-0.6160987585622524,-0.6820934684991978
251,21,HK80,라쿠사이구치,36.3,0,1,-0.38293410898008945,-0.47519096331149147,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,0.552344770738994,-0.5585914096553181,-0.33329932840253,-0.14410425390828122
252,22,HK81,카츠라,38.0,1,1,-0.037110775021452005,-0.47519096331149147,0.20918921975007082,1.758853959674307,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,3.1299537008542995,0.2963587864730787,0.7978983922363595,-0.14410425390828122
253,23,HK82,니시쿄고쿠,40.1,1,0,-0.3330290183224573,0.0,-0.44162168613903846,-0.38235955645093633,-0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,-0.5585914096553181,-0.050499898242807637,-0.41309886120373956
254,24,HK83,사이인,41.9,1,0,-0.07515148003645507,0.0,0.20918921975007082,-0.38235955645093633,0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,0.552344770738994,0.9501442305712645,3.3430932636738606,0.6628795679780938
255,25,HK84,오미야,43.3,1,0,-0.25629769439361255,-0.47519096331149147,0.20918921975007082,-0.38235955645093633,0.3779644730092272,-0.1924500897298752,-0.1924500897298752,-0.40824829046386296,-0.7364596943186585,1.5033472986543448,-0.050499898242807637,1.2008687825690105
256,26,HK85,카라스마,44.4,1,0,0.37894474387764365,-0.47519096331149147,0.20918921975007082,-0.38235955645093633,0.3779644730092272,-0.1924500897298752,-0.1924500897298752,2.4494897427831783,0.552344770738994,1.05072660658637,1.080697822396082,1.2008687825690105
257,27,HK86,교토카와라마치,45.3,1,0,0.26869445631507755,-0.47519096331149147,0.20918921975007082,-0.38235955645093633,0.3779644730092272,-0.1924500897298752,-0.1924500897298752,2.4494897427831783,-0.7364596943186585,1.654220862677003,-0.6160987585622524,3.890814855523594
258,0,901,개화,0.0,0,1,-0.6352869829328125,-2.3295829072473744,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,1.9364916731037087,0.06969209902870228,-1.3424571564463412,-1.0361219863744013,-0.7585284731137802
259,1,902,김포공항,3.6,1,0,0.5774033159708714,4.393770293415934,4.52775467861238,-0.2927700218845599,4.684025209784702,6.0827625302982185,3.415650255319866,-0.5163977794943223,-0.813074488668193,-1.0515063658857273,-1.0361219863744013,-0.7585284731137802
260,2,903,공항시장,4.4,0,0,-0.5959879753711116,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,0.06969209902870228,0.8881655711850317,-0.2932420716153966,0.4179646688586136
261,3,904,신방화,5.2,0,0,-0.45317618848497615,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,0.209280393210266,-0.7884953481213998,0.4179646688586136
262,4,905,마곡나루,6.1,1,0,-0.12717814970347777,-0.0884651736929384,0.7043173944508145,-0.2927700218845599,0.8146130799625568,-0.16439898730535724,3.415650255319866,-0.5163977794943223,-0.813074488668193,1.1306245633188765,-0.5408687098683982,-0.7585284731137802
263,5,906,양천향교,7.5,0,0,-0.3408132905819374,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,0.7911819743314937,-0.5408687098683982,0.4179646688586136
264,6,907,가양,8.8,1,0,0.10214074561807797,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,1.1791163617456455,0.6972644813966098,0.4179646688586136
265,7,908,증미,9.5,0,0,-0.4478437119743235,1.0320936930842797,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,0.06969209902870228,-0.6150801800448066,0.9448911196496114,-0.7585284731137802
266,8,909,등촌,10.5,0,0,-0.28002753943319475,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,0.8396737727582627,0.6972644813966098,1.5944578108310075
267,9,910,염창,11.4,1,0,-0.03995406963637308,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,0.9524586867255976,1.2276081601724145,0.44963784314360816,-0.7585284731137802
268,10,911,신목동,12.3,0,0,-0.5677572173735386,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,2.7179918621193884,-1.1969817611660343,-1.0361219863744013,-0.7585284731137802
269,11,912,선유도,13.5,0,0,-0.40229360799887426,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,0.9524586867255976,1.4215753538794904,0.44963784314360816,0.4179646688586136
270,12,913,당산,14.5,1,0,1.7337441256968598,2.152652559861498,0.7043173944508145,-0.2927700218845599,0.8146130799625568,-0.16439898730535724,-0.2927700218845599,1.9364916731037087,1.8352252744224928,0.9366573696118007,1.9353976726616178,0.4179646688586136
271,13,914,국회의사당,16.0,0,0,-0.11086704508265778,1.0320936930842797,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,1.9364916731037087,0.9524586867255976,-0.8090473737518824,-1.0361219863744013,-0.7585284731137802
272,14,915,여의도,16.9,1,0,1.6009699416543057,-0.0884651736929384,0.7043173944508145,-0.2927700218845599,0.8146130799625568,-0.16439898730535724,3.415650255319866,-0.5163977794943223,0.06969209902870228,1.3245917570259524,0.9448911196496114,1.0062112398448106
273,15,916,샛강,17.7,0,0,-0.4903242811516239,-0.0884651736929384,0.7043173944508145,-0.2927700218845599,0.8146130799625568,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,-1.4394407532998792,-1.0361219863744013,-0.7585284731137802
274,16,917,노량진,18.9,1,0,0.33726263008357926,-0.0884651736929384,0.7043173944508145,-0.2927700218845599,0.8146130799625568,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,0.9524586867255976,0.16078859478349705,-0.04561543336239501,-0.7585284731137802
275,17,918,노들,20.0,0,0,-0.5481525243196683,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,0.06969209902870228,-1.3909489548731102,-0.2932420716153966,-0.7585284731137802
276,18,919,흑석,21.1,0,0,-0.36409246324819006,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,0.06969209902870228,-0.5180965831912686,-0.2932420716153966,-0.17028190212758335
277,19,920,동작,22.5,1,0,0.3958302502467983,1.0320936930842797,0.7043173944508145,-0.2927700218845599,0.8146130799625568,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,-1.3909489548731102,-1.0361219863744013,-0.7585284731137802
278,20,921,구반포,23.5,0,0,-0.6705306197027986,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,0.6457065790511868,0.44963784314360816,2.1827043818172043
279,21,922,신반포,24.2,0,0,-0.5725967758874082,-1.2090240404701564,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,0.06969209902870228,-0.6150801800448066,0.2020112048906066,-0.7585284731137802
280,22,923,고속터미널,25.0,1,0,5.021193489150752,-0.0884651736929384,1.9787964891713363,-0.2927700218845599,2.104417123236605,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,1.8352252744224928,0.7426901759047247,0.9448911196496114,3.3591975237895983
281,23,924,사평,26.1,0,0,-0.578601413302765,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,0.06969209902870228,-1.3909489548731102,-1.0361219863744013,-0.7585284731137802
282,24,925,신논현,27.0,1,0,0.9001077663193194,-0.0884651736929384,0.7043173944508145,-0.2927700218845599,0.8146130799625568,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,0.06969209902870228,1.0336409664653385,3.1735308639266258,-0.7585284731137802
283,25,926,언주,27.8,0,0,-0.3069363809848497,-0.0884651736929384,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,1.8352252744224928,0.35475578849057293,1.687771034408616,-0.17028190212758335
284,26,927,선정릉,28.7,1,0,-0.1778366765546783,-0.6487446070815475,0.7043173944508145,-0.2927700218845599,0.8146130799625568,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,1.8352252744224928,0.7426901759047247,0.9448911196496114,1.0062112398448106
285,27,928,삼성중앙,29.5,0,0,-0.447933333428284,-0.6487446070815475,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,0.7911819743314937,-0.2932420716153966,0.4179646688586136
286,28,929,봉은사,30.3,1,0,0.007410868781777267,-0.6487446070815475,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,0.5487229821976488,0.44963784314360816,1.5944578108310075
287,29,930,종합운동장,31.7,1,0,0.18725872151710973,-0.0884651736929384,0.7043173944508145,3.415650255319866,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,-1.3909489548731102,-1.0361219863744013,-0.7585284731137802
288,30,931,삼전,33.1,0,0,-0.448090170972715,0.47181425969567065,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,0.8396737727582627,0.2020112048906066,1.5944578108310075
289,31,932,석촌고분,33.9,0,0,-0.4729153137197872,-0.6487446070815475,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,1.9364916731037087,-0.813074488668193,0.6457065790511868,0.44963784314360816,-0.17028190212758335
290,32,933,석촌,34.9,1,0,0.3776370950928068,-0.6487446070815475,0.7043173944508145,3.415650255319866,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,1.9364916731037087,-0.813074488668193,0.6457065790511868,1.192517757902613,-0.17028190212758335
291,33,934,송파나루,35.7,0,0,-0.5009220180824588,-0.6487446070815475,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,0.6941983774779558,-0.5408687098683982,-0.17028190212758335
292,34,935,한성백제,36.5,0,0,-0.6183933388612489,-0.6487446070815475,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,1.9364916731037087,-0.813074488668193,-0.9060309706054204,-0.7884953481213998,-0.7585284731137802
293,35,936,올림픽공원,37.9,1,0,-0.030633438424475946,-0.0884651736929384,0.7043173944508145,3.415650255319866,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,1.9364916731037087,0.9524586867255976,-1.1969817611660343,-1.0361219863744013,-0.7585284731137802
294,36,937,둔촌오륜,38.9,0,0,-0.6793135221909324,-0.6487446070815475,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,1.9364916731037087,-0.813074488668193,-1.3424571564463412,-1.0361219863744013,-0.7585284731137802
295,37,938,중앙보훈병원,40.6,1,0,-0.3325009007270964,0.47181425969567065,-0.5701617002697071,-0.2927700218845599,-0.47519096331149147,-0.16439898730535724,-0.2927700218845599,-0.5163977794943223,-0.813074488668193,-1.1969817611660343,-1.0361219863744013,-0.7585284731137802
296,0,A-07,센가쿠지,-1.2,1,0,1.550056833802647,-1.9634531677784772,0.8212630929949859,2.4461845331508694,0.08804509063256237,-0.28867513459481287,-0.28867513459481287,3.4641016151377544,-0.7276068751089989,-0.29147622484032215,1.1160084758269382,-0.6482037235521645
297,1,KK01,시나가와,0.0,1,1,2.4543830400940485,0.20887799657217831,2.6006664611507886,-0.5119921115897169,2.835051918368509,3.4641016151377544,-0.28867513459481287,-0.28867513459481287,1.3743685418725535,0.7498281509251032,-1.2735626135907412,0.19446111706564928
298,2,KK02,키타시나가와,0.7,0,1,-0.5673656660024651,-0.8772875856031495,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,1.3743685418725535,0.7498281509251032,-1.2735626135907412,0.19446111706564928
299,3,KK03,신반바,1.4,0,1,-0.4766931511629185,-0.8772875856031495,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,1.3743685418725535,-1.3906308437038268,-0.5908280166142614,-0.22687130324325758
300,4,KK04,아오모노요코초,2.2,1,1,-0.1528172253790813,0.20887799657217831,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,-0.1757757386441638,-0.2494607181260215,0.19446111706564928
301,5,KK05,사메즈,2.7,0,1,-0.5415395549134003,0.20887799657217831,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,3.4641016151377544,-0.7276068751089989,0.22917596304239055,-0.2494607181260215,-0.6482037235521645
302,6,KK06,타치아이가와,3.5,1,1,-0.42652152606464105,0.20887799657217831,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,-1.8534327884884603,-1.2735626135907412,-0.6482037235521645
303,7,KK07,오모리카이간,4.8,0,1,-0.49386058059512694,0.20887799657217831,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,1.3743685418725535,-0.23362598174224297,-0.9321953151025013,-0.6482037235521645
304,8,KK08,헤이와지마,5.7,1,1,-0.018251566729237483,0.20887799657217831,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,1.3743685418725535,0.4027266923366281,0.09190658036221841,-0.6482037235521645
305,9,KK09,오모리마치,6.5,0,1,-0.3829095082821638,-0.8772875856031495,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,0.5184271785327865,0.09190658036221841,0.6157935373745561
306,10,KK10,우메야시키,7.2,0,1,-0.4638550625591381,-0.8772875856031495,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,0.5762774216308657,1.457375774315178,-0.22687130324325758
307,11,KK11,게이큐카마타,8.0,1,1,0.12791522600197866,0.20887799657217831,-0.06843859108291545,0.9670962107805764,-0.369789380656762,-0.28867513459481287,3.4641016151377544,-0.28867513459481287,1.3743685418725535,0.5762774216308657,1.1160084758269382,0.6157935373745561
308,12,KK18,조시키,9.4,0,1,-0.24298371336855185,1.295043578747506,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,0.8076783940231824,0.09190658036221841,-0.22687130324325758
309,13,KK19,로쿠고도테,10.6,0,1,-0.45896346967506996,0.20887799657217831,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,-0.8121284127230348,0.09190658036221841,-0.6482037235521645
310,14,KK20,케이큐카와사키,11.8,1,1,1.1232700401014988,-0.8772875856031495,1.2661139350339365,0.9670962107805764,1.003714033211211,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,1.3743685418725535,1.1547798526116575,2.140110371291658,0.6157935373745561
311,15,KK27,핫쵸나와테,13.1,0,1,-0.46123121963281805,1.295043578747506,-0.06843859108291545,-0.5119921115897169,0.08804509063256237,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,1.6175817973962912,-0.9321953151025013,3.986452899845811
312,16,KK28,츠루미이치바,13.8,0,1,-0.3940233572486481,-0.8772875856031495,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,-1.8534327884884603,-1.2735626135907412,-0.6482037235521645
313,17,KK29,게이큐츠루미,15.3,1,1,-0.21878813324084317,0.20887799657217831,0.3764122509560352,2.4461845331508694,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,0.7498281509251032,2.140110371291658,1.45845837799237
314,18,KK30,카게츠소지지,16.1,0,1,-0.5967901902476259,0.20887799657217831,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,0.34487644923854893,0.7746411773386982,-0.6482037235521645
315,19,KK31,나마무기,16.9,0,1,-0.27954883872034086,0.20887799657217831,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,0.11347547684623216,0.09190658036221841,-0.6482037235521645
316,20,KK32,케이큐신코야스,18.3,0,1,-0.5790042835542134,2.3812091609228343,-0.06843859108291545,0.9670962107805764,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,-0.6964279265268765,-0.2494607181260215,-0.6482037235521645
317,21,KK33,코야스,19.3,0,1,-0.5843269363476055,-0.8772875856031495,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,-0.8121284127230348,-1.2735626135907412,-0.6482037235521645
318,22,KK34,가나가와신마치,20.0,1,1,-0.40843575160822054,2.3812091609228343,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,-1.448481086801906,-0.5908280166142614,-0.6482037235521645
319,23,KK35,케이큐히가시카나가와,20.5,1,1,-0.36253724213280725,-0.8772875856031495,0.3764122509560352,2.4461845331508694,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,1.3743685418725535,0.9233788802193408,0.4332738788504583,0.19446111706564928
320,24,KK36,가나가와,21.5,0,1,-0.6307127309379068,0.20887799657217831,-0.5132894331218661,-0.5119921115897169,-0.369789380656762,-0.28867513459481287,-0.28867513459481287,-0.28867513459481287,-0.7276068751089989,-1.5063313298999852,0.7746411773386982,-0.6482037235521645
321,25,KK37,요코하마,22.2,1,1,3.4855345684026497,-0.8772875856031495,3.49036814522869,-0.5119921115897169,3.750720860947157,3.4641016151377544,3.4641016151377544,-0.28867513459481287,1.3743685418725535,1.5597315542982118,-0.2494607181260215,1.037125957683463
322,0,S01,Shinjuku,0.0,1,0,3.822955485734734,-2.4494897427831783,3.703536351495597,2.4494897427831788,3.573368931028727,4.472135954999579,3.0822070014844885,0.7844645405527361,1.620886401717507,1.4597692690818864,-0.10852327827334952,0.37049347571799135
323,1,S02,Shinjuku-sanchome,0.8,0,0,-0.0069461578492934105,0.0,-0.20690147215059204,-0.408248290463863,-0.15536386656646634,-0.22360679774997894,-0.3244428422615251,0.7844645405527361,-0.3813850356982369,1.5204725456179649,0.09865752570304506,3.531265940437105
324,2,S03,Akebonobashi,2.3,0,0,-0.5941868154055072,0.0,-0.6413945636668352,-0.408248290463863,-0.6214554662658655,-0.22360679774997894,-0.3244428422615251,-1.2747548783981963,-0.3813850356982369,0.5492201210407098,0.30583832967943964,-0.11577921116187231
325,3,S04,Ichigaya,3.7,1,0,0.42422219415401285,1.2247448713915892,0.6620847108818944,-0.408248290463863,0.7768193328323318,-0.22360679774997894,-0.3244428422615251,-1.2747548783981963,-0.3813850356982369,0.5492201210407098,0.30583832967943964,-0.11577921116187231
326,4,S05,Kudanshita,5.0,0,0,0.6330322533676553,0.0,0.22759161936565117,-0.408248290463863,0.3107277331329328,-0.22360679774997894,-0.3244428422615251,-1.2747548783981963,-0.3813850356982369,0.5492201210407098,0.7201999376322289,-0.35891555460180413
327,5,S06,Jimbocho,5.6,1,0,1.0257637649293603,-1.2247448713915892,0.22759161936565117,2.4494897427831788,-0.15536386656646634,-0.22360679774997894,-0.3244428422615251,-1.2747548783981963,-0.3813850356982369,0.48851684450463145,2.58482717341978,0.6136298191579231
328,6,S07,Ogawamachi,6.5,0,0,-0.024257789640876232,0.0,0.22759161936565117,-0.408248290463863,0.3107277331329328,-0.22360679774997894,-0.3244428422615251,0.7844645405527361,-0.3813850356982369,0.7313299506489452,-0.5228848862261387,-0.602051898041736
329,7,S08,Iwamotocho,7.3,0,0,-0.33155179860218986,0.0,1.531070893914381,-0.408248290463863,1.7090025322311302,-0.22360679774997894,-0.3244428422615251,0.7844645405527361,1.620886401717507,-0.3613290270004667,-0.3157040822497441,-0.35891555460180413
